id,day,pressure,maxtemp,humidity,cloud,sunshine,winddirection,windspeed,temp_diff,humidity_index,windspeed_category,rainfall
1343,249,1006.4,31.0,87.0,81.0,3.5,220.0,34.8,4.899999999999999,3.063380281690141,Medium,1
1344,250,1010.5,30.8,83.0,81.0,2.1,140.0,25.1,4.699999999999999,2.9432624113475176,Medium,1
1345,251,1011.4,31.7,75.0,54.0,6.0,20.0,9.1,4.800000000000001,2.6785714285714284,Low,0
1346,151,1008.4,32.8,74.0,27.0,10.6,220.0,12.4,5.799999999999997,2.5170068027210886,Low,0
1347,253,1010.0,31.5,77.0,60.0,10.2,20.0,20.9,4.100000000000001,2.5838926174496644,Medium,0
1348,254,1013.3,29.4,84.0,77.0,1.8,80.0,34.8,3.599999999999998,3.032490974729242,Medium,1
1349,255,1009.5,31.5,87.0,81.0,4.7,200.0,12.6,4.899999999999999,3.020833333333333,Low,1
1350,256,1014.2,30.9,84.0,60.0,11.1,140.0,12.9,5.699999999999999,2.98932384341637,Low,0
1351,257,1013.7,31.0,81.0,84.0,1.0,210.0,39.7,4.199999999999999,2.882562277580071,Medium,1
1352,81,1011.9,31.9,81.0,89.0,1.1,100.0,24.0,6.099999999999998,2.892857142857143,Medium,1
1353,259,1011.2,29.8,80.0,51.0,6.1,220.0,9.1,5.400000000000002,3.0303030303030303,Low,1
1354,260,1008.1,28.1,79.0,84.0,2.0,10.0,39.7,2.8000000000000007,2.831541218637993,Medium,1
1355,261,1012.2,28.4,79.0,47.0,8.4,240.0,9.1,4.099999999999998,2.9368029739776955,Low,0
1356,262,1010.0,29.7,82.0,88.0,4.5,40.0,13.7,5.300000000000001,3.1060606060606064,Low,1
1357,263,1005.5,27.5,92.0,91.0,2.3,230.0,23.3,3.0,3.59375,Medium,1
1358,264,1017.0,30.1,74.0,72.0,11.1,60.0,18.4,4.0,2.661870503597122,Low,0
1359,265,1016.4,31.9,79.0,47.0,9.1,40.0,39.7,5.599999999999998,2.811387900355872,Medium,0
1360,266,1013.1,24.6,91.0,88.0,0.0,70.0,39.7,3.6000000000000014,3.939393939393939,Medium,1
1361,267,1018.1,29.4,61.0,61.0,6.5,200.0,39.3,4.899999999999999,2.3282442748091605,Medium,1
1362,268,1018.0,31.2,78.0,61.0,3.9,70.0,34.0,6.5,2.9213483146067416,Medium,0
1363,269,1017.7,29.4,79.0,74.0,3.2,70.0,39.7,6.0,3.0501930501930503,Medium,1
1364,270,1017.0,23.1,78.0,88.0,0.0,70.0,39.7,2.6000000000000014,3.6111111111111107,Medium,1
1365,271,1017.0,31.7,84.0,78.0,4.2,100.0,11.7,6.399999999999999,2.968197879858657,Low,1
1366,272,1017.0,29.1,65.0,51.0,8.6,80.0,39.3,3.1000000000000014,2.3636363636363638,Medium,0
1367,264,1011.2,26.8,77.0,56.0,6.0,80.0,37.7,3.6000000000000014,3.142857142857143,Medium,1
1368,274,1016.8,28.4,74.0,49.0,6.4,10.0,21.9,6.099999999999998,3.020408163265306,Medium,0
1369,275,1008.8,27.6,62.0,88.0,8.2,230.0,39.5,3.1000000000000014,2.48,Medium,1
1370,276,1017.1,26.6,75.0,68.0,10.1,70.0,33.4,2.700000000000003,3.0241935483870965,Medium,1
1371,277,1016.7,29.2,67.0,17.0,10.2,70.0,15.7,6.099999999999998,2.5968992248062013,Low,0
1372,278,1011.6,28.2,76.0,47.0,9.4,90.0,19.0,5.399999999999999,2.980392156862745,Low,1
1373,74,1011.4,29.1,70.0,32.0,10.6,10.0,9.9,6.0,2.7131782945736433,Low,0
1374,280,1010.8,22.7,79.0,88.0,0.6,50.0,18.6,3.3999999999999986,3.779904306220096,Low,1
1375,281,1011.4,27.5,76.0,85.0,2.5,70.0,32.4,5.0,3.333333333333333,Medium,1
1376,282,1013.4,23.6,76.0,86.0,2.2,60.0,19.2,4.0,3.4862385321100917,Low,1
1377,283,1012.2,27.6,79.0,81.0,2.3,70.0,21.3,3.1000000000000014,3.062015503875969,Medium,1
1378,284,1019.3,27.5,73.0,49.0,9.3,10.0,21.9,5.199999999999999,2.979591836734694,Medium,0
1379,285,1012.2,29.7,82.0,80.0,3.2,70.0,21.3,5.199999999999999,3.0483271375464684,Medium,1
1380,7,1012.0,30.1,70.0,44.0,10.2,20.0,9.5,6.800000000000001,2.6119402985074625,Low,0
1381,287,1014.6,25.3,76.0,49.0,6.5,50.0,23.7,4.199999999999999,3.2067510548523206,Medium,0
1382,57,1016.2,25.9,82.0,83.0,3.4,20.0,20.5,5.799999999999997,3.459915611814346,Medium,1
1383,289,1017.1,28.4,82.0,83.0,3.0,80.0,24.4,2.8999999999999986,3.1782945736434107,Medium,0
1384,290,1016.0,25.4,70.0,69.0,6.4,50.0,28.8,3.8999999999999986,3.0172413793103448,Medium,0
1385,291,1012.9,26.5,78.0,77.0,2.4,70.0,17.2,2.3000000000000007,3.046875,Low,1
1386,292,1014.8,29.2,84.0,70.0,6.3,80.0,13.7,5.800000000000001,3.2941176470588234,Low,0
1387,293,1016.8,26.2,79.0,84.0,4.6,40.0,21.9,3.599999999999998,3.1983805668016196,Medium,1
1388,75,1014.8,27.1,78.0,61.0,7.6,80.0,13.7,2.6000000000000014,2.9885057471264367,Low,0
1389,295,1016.8,30.7,75.0,68.0,9.2,70.0,16.9,6.0,2.8625954198473282,Low,1
1390,296,1015.6,26.3,70.0,72.0,8.5,50.0,35.8,4.900000000000002,2.941176470588235,Medium,0
1391,297,1018.4,28.2,89.0,81.0,2.7,80.0,28.6,5.599999999999998,3.5887096774193545,Medium,1
1392,298,1017.0,28.9,86.0,83.0,2.6,70.0,39.7,5.599999999999998,3.333333333333333,Medium,1
1393,299,1015.6,28.1,87.0,88.0,0.3,80.0,22.9,4.700000000000003,3.411764705882353,Medium,1
1394,300,1014.7,29.6,90.0,85.0,0.5,70.0,24.9,5.800000000000001,3.3962264150943398,Medium,1
1395,8,1013.7,26.3,91.0,74.0,3.1,70.0,38.0,3.0,3.7295081967213117,Medium,0
1396,302,1016.5,29.4,79.0,88.0,0.3,70.0,9.5,6.599999999999998,3.062015503875969,Low,0
1397,303,1016.8,26.7,84.0,83.0,0.1,70.0,9.1,3.099999999999998,3.3870967741935485,Low,1
1398,304,1016.5,28.5,79.0,84.0,2.4,80.0,19.0,4.100000000000001,3.0152671755725193,Low,1
1399,305,1015.2,26.6,87.0,61.0,7.0,40.0,16.4,4.300000000000001,3.508064516129032,Low,1
1400,266,1017.1,28.4,79.0,83.0,3.5,80.0,39.7,4.699999999999999,3.110236220472441,Medium,1
1401,307,1014.0,27.4,81.0,83.0,7.6,80.0,21.8,2.599999999999998,3.13953488372093,Medium,1
1402,308,1016.7,27.5,76.0,49.0,9.5,40.0,9.1,4.399999999999999,3.04,Low,1
1403,76,1016.7,26.7,81.0,83.0,6.9,40.0,16.6,4.399999999999999,3.506493506493506,Low,1
1404,22,1014.2,21.3,91.0,88.0,0.0,70.0,39.7,0.8000000000000007,4.439024390243903,Medium,1
1405,311,1019.4,21.3,91.0,78.0,0.0,70.0,39.7,1.1999999999999993,4.354066985645933,Medium,1
1406,135,1018.1,21.0,91.0,88.0,0.0,20.0,16.6,1.6000000000000014,4.375,Low,1
1407,111,1017.8,21.0,78.0,87.0,6.5,50.0,21.3,1.8999999999999986,3.9,Medium,1
1408,314,1017.1,20.4,79.0,88.0,0.0,40.0,37.5,3.0,4.293478260869565,Medium,0
1409,112,1019.9,21.9,79.0,84.0,0.0,50.0,25.0,1.5,3.761904761904762,Medium,1
1410,316,1018.7,24.3,78.0,46.0,7.7,40.0,9.1,5.100000000000001,3.75,Low,1
1411,317,1018.0,21.0,79.0,89.0,0.6,40.0,12.7,4.899999999999999,4.293478260869565,Low,1
1412,318,1018.9,24.8,91.0,93.0,0.0,40.0,13.7,4.100000000000001,4.0807174887892375,Low,1
1413,319,1021.3,27.6,75.0,89.0,2.3,70.0,25.5,5.200000000000003,3.2051282051282053,Medium,1
1414,267,1022.5,27.6,75.0,88.0,0.0,10.0,26.3,3.3000000000000007,2.952755905511811,Medium,1
1415,321,1018.4,22.0,74.0,67.0,5.0,10.0,33.2,6.5,4.1807909604519775,Medium,1
1416,99,1022.5,18.6,75.0,90.0,0.0,60.0,38.0,1.7000000000000028,4.237288135593221,Medium,1
1417,323,1018.9,19.3,78.0,95.0,0.0,60.0,37.9,3.1999999999999993,4.508670520231214,Medium,1
1418,324,1019.9,20.1,93.0,88.0,0.0,25.0,15.3,2.1000000000000014,4.626865671641791,Low,1
1419,325,1022.5,21.2,75.0,56.0,0.6,10.0,10.2,4.899999999999999,4.120879120879121,Low,1
1420,9,1022.2,24.4,83.0,95.0,1.2,70.0,15.5,6.0,4.213197969543147,Low,1
1421,327,1022.6,26.0,62.0,86.0,3.5,60.0,14.5,8.399999999999999,3.2978723404255317,Low,1
1422,328,1021.2,19.8,71.0,95.0,0.0,70.0,39.7,2.6000000000000014,3.9664804469273744,Medium,1
1423,329,1020.4,18.4,78.0,88.0,0.0,20.0,23.5,2.9999999999999982,4.698795180722891,Medium,1
1424,330,1022.1,20.9,74.0,72.0,7.7,20.0,23.7,5.799999999999999,4.204545454545454,Medium,0
1425,331,1025.9,21.3,75.0,45.0,6.5,40.0,30.5,3.6000000000000014,3.826530612244898,Medium,0
1426,332,1019.5,16.2,90.0,92.0,0.0,70.0,39.7,1.5999999999999996,5.921052631578948,Medium,1
1427,333,1016.8,20.9,95.0,92.0,0.0,60.0,39.7,3.299999999999997,4.922279792746114,Medium,1
1428,116,1022.6,17.2,79.0,88.0,0.0,70.0,39.7,2.0,4.8765432098765435,Medium,1
1429,335,1024.3,21.3,91.0,87.0,0.4,50.0,24.4,1.9000000000000021,4.690721649484536,Medium,1
1430,102,1016.8,16.4,86.0,88.0,0.1,50.0,10.9,1.0999999999999979,5.620915032679738,Low,1
1431,337,1016.8,16.7,79.0,94.0,0.0,40.0,19.0,2.5,5.096774193548387,Low,1
1432,338,1020.4,18.4,79.0,88.0,0.0,60.0,38.0,3.799999999999999,5.163398692810457,Medium,1
1433,339,1026.4,18.6,79.0,86.0,0.6,20.0,29.7,3.1000000000000014,4.566473988439306,Medium,1
1434,340,1017.1,17.5,85.0,92.0,0.0,70.0,39.7,2.0999999999999996,5.120481927710843,Medium,1
1435,341,1025.4,17.4,75.0,90.0,1.0,20.0,25.0,1.6999999999999993,4.518072289156626,Medium,1
1436,342,1020.6,20.8,67.0,88.0,0.0,40.0,27.0,4.600000000000001,3.6413043478260874,Medium,1
1437,343,1024.4,17.2,75.0,87.0,2.0,20.0,20.8,3.8999999999999986,4.934210526315789,Medium,1
1438,133,1021.3,17.2,90.0,88.0,0.1,50.0,27.4,4.399999999999999,6.0,Medium,1
1439,91,1023.8,21.6,74.0,79.0,1.7,40.0,21.3,1.7000000000000028,3.6274509803921573,Medium,1
1440,346,1023.8,19.9,67.0,72.0,7.0,30.0,19.0,7.199999999999999,4.32258064516129,Low,0
1441,347,1024.3,17.4,89.0,88.0,0.0,40.0,28.8,1.0999999999999979,5.144508670520231,Medium,1
1442,348,1018.1,17.3,90.0,91.0,1.0,60.0,39.5,1.700000000000001,5.454545454545454,Medium,1
1443,349,1020.9,17.8,76.0,91.0,0.0,20.0,39.7,2.5,4.634146341463415,Medium,0
1444,350,1022.6,21.6,92.0,82.0,0.1,50.0,23.9,4.800000000000001,4.8936170212765955,Medium,1
1445,15,1020.2,17.3,84.0,88.0,0.0,30.0,28.3,2.4000000000000004,5.490196078431373,Medium,1
1446,352,1019.9,20.7,67.0,86.0,0.6,70.0,33.0,3.599999999999998,3.471502590673575,Medium,1
1447,353,1018.1,20.6,75.0,82.0,2.4,20.0,24.9,3.400000000000002,3.9893617021276593,Medium,0
1448,354,1017.6,20.6,75.0,84.0,0.0,40.0,35.6,3.5,3.9893617021276593,Medium,1
1449,355,1018.1,23.8,86.0,83.0,2.3,80.0,24.4,4.199999999999999,4.056603773584905,Medium,1
1450,356,1016.8,21.1,75.0,88.0,0.0,50.0,30.3,3.700000000000003,3.9893617021276593,Medium,1
1451,357,1022.2,21.6,77.0,88.0,0.0,50.0,24.8,5.200000000000003,4.230769230769231,Medium,1
1452,140,1023.2,20.6,75.0,88.0,0.0,20.0,23.3,6.200000000000001,4.213483146067415,Medium,1
1453,82,1017.1,18.9,88.0,91.0,0.0,20.0,30.0,2.3999999999999986,5.0285714285714285,Medium,1
1454,360,1016.8,18.9,96.0,95.0,0.0,50.0,17.5,2.0,5.423728813559323,Low,1
1455,361,1016.4,16.3,91.0,96.0,0.0,70.0,37.0,0.40000000000000036,5.481927710843373,Medium,1
1456,362,1013.9,18.9,79.0,94.0,0.0,70.0,24.0,3.599999999999998,4.619883040935672,Medium,1
1457,144,1013.0,22.2,79.0,81.0,2.2,70.0,28.6,3.099999999999998,3.8536585365853657,Medium,1
1458,17,1014.5,18.7,97.0,95.0,0.0,50.0,25.0,1.6999999999999993,5.511363636363636,Medium,1
1459,78,1016.6,21.1,94.0,97.0,0.0,30.0,39.7,4.0,4.921465968586387,Medium,1
1460,1,1021.9,19.3,95.0,100.0,0.0,70.0,26.5,2.0,5.248618784530386,Medium,1
1461,2,1015.3,21.9,85.0,95.0,0.0,60.0,21.9,4.599999999999998,4.545454545454546,Medium,1
1462,3,1017.7,20.9,87.0,91.0,0.0,70.0,39.7,2.0,4.507772020725389,Medium,1
1463,4,1020.0,21.1,75.0,56.0,3.3,60.0,39.7,4.5,4.076086956521739,Medium,0
1464,5,1027.1,10.8,61.0,95.0,0.1,20.0,24.0,2.700000000000001,4.066666666666666,Medium,1
1465,6,1022.7,15.1,93.0,100.0,0.0,40.0,24.5,5.299999999999999,6.2,Medium,1
1466,7,1027.4,10.4,77.0,92.0,0.0,60.0,39.5,2.3000000000000007,5.133333333333334,Medium,1
1467,8,1017.8,17.4,98.0,99.0,0.0,50.0,38.3,7.599999999999998,6.533333333333333,Medium,1
1468,9,1024.7,10.9,79.0,96.0,0.0,70.0,27.9,3.9000000000000004,5.266666666666667,Medium,1
1469,10,1023.8,15.1,70.0,61.0,10.1,20.0,27.3,5.5,4.666666666666667,Medium,0
1470,11,1017.7,14.6,92.0,88.0,0.1,70.0,39.7,4.6,6.133333333333334,Medium,1
1471,12,1019.0,16.3,66.0,88.0,0.2,20.0,23.4,6.0,4.4,Medium,1
1472,13,1023.9,18.2,69.0,55.0,2.4,60.0,39.7,2.799999999999999,4.011627906976744,Medium,0
1473,14,1022.9,18.5,91.0,93.0,0.0,20.0,25.0,3.8000000000000007,5.515151515151516,Medium,1
1474,15,1024.3,17.5,58.0,81.0,0.0,20.0,14.6,6.1,3.8666666666666667,Low,1
1475,16,1023.3,15.3,72.0,22.0,9.2,20.0,39.7,4.700000000000001,4.8,Medium,0
1476,17,1020.8,16.2,77.0,60.0,10.2,20.0,30.3,5.6,5.133333333333334,Medium,0
1477,18,1024.9,15.3,63.0,91.0,0.0,20.0,18.0,5.300000000000001,4.2,Low,1
1478,19,1027.8,19.7,67.0,44.0,9.9,20.0,20.5,5.0,4.0119760479041915,Medium,0
1479,20,1023.6,12.5,72.0,20.0,9.1,20.0,33.4,3.6999999999999993,4.8,Medium,0
1480,21,1020.1,13.3,89.0,85.0,1.9,20.0,9.9,1.700000000000001,5.933333333333334,Low,1
1481,22,1021.8,21.8,72.0,40.0,10.0,40.0,14.6,5.300000000000001,3.91304347826087,Low,0
1482,23,1018.7,15.4,95.0,87.0,0.3,50.0,12.4,2.0,6.333333333333333,Low,1
1483,24,1013.4,23.1,98.0,88.0,0.0,50.0,39.7,2.400000000000002,4.644549763033175,Medium,1
1484,25,1026.9,19.6,85.0,88.0,0.5,20.0,21.6,1.7000000000000028,4.569892473118279,Medium,1
1485,26,1014.2,18.6,95.0,95.0,0.0,60.0,27.4,1.7000000000000028,5.555555555555555,Medium,1
1486,27,1017.4,25.3,72.0,20.0,10.1,40.0,15.2,4.900000000000002,3.257918552036199,Low,0
1487,28,1020.5,21.8,62.0,19.0,9.2,20.0,26.1,6.0,3.406593406593407,Medium,0
1488,29,1019.7,17.6,90.0,96.0,0.0,40.0,15.5,3.200000000000001,5.844155844155844,Low,1
1489,30,1025.8,17.3,64.0,91.0,2.4,70.0,18.0,4.0,4.1558441558441555,Low,0
1490,31,1013.9,20.9,73.0,83.0,2.0,70.0,14.8,1.5,3.5436893203883493,Low,0
1491,32,1016.2,24.8,75.0,78.0,1.2,15.0,22.3,7.5,4.032258064516129,Medium,1
1492,33,1016.8,23.4,76.0,45.0,9.5,80.0,39.7,2.599999999999998,3.3928571428571432,Medium,1
1493,34,1020.4,17.2,89.0,88.0,0.0,60.0,29.8,3.1999999999999993,5.894039735099338,Medium,1
1494,35,1025.2,16.8,72.0,40.0,9.2,20.0,16.0,6.200000000000001,4.8,Low,0
1495,36,1015.0,23.5,75.0,48.0,9.5,40.0,21.2,3.1000000000000014,3.472222222222222,Medium,0
1496,37,1024.9,17.3,79.0,46.0,5.0,70.0,39.5,2.700000000000001,5.197368421052632,Medium,1
1497,38,1020.2,21.2,74.0,35.0,9.8,30.0,18.6,4.0,3.915343915343916,Low,0
1498,39,1025.4,18.8,76.0,49.0,9.1,20.0,30.2,5.0,4.720496894409937,Medium,0
1499,40,1021.2,16.5,92.0,90.0,0.0,20.0,29.8,3.4000000000000004,5.786163522012578,Medium,1
1500,41,1020.4,20.7,78.0,90.0,0.2,70.0,39.7,3.099999999999998,4.239130434782609,Medium,1
1501,42,1012.5,25.3,89.0,76.0,3.5,40.0,15.8,6.199999999999999,4.1395348837209305,Low,0
1502,43,1020.6,18.9,75.0,46.0,9.8,20.0,24.5,4.199999999999999,4.934210526315789,Medium,0
1503,44,1019.9,17.1,89.0,91.0,0.0,60.0,37.5,1.8000000000000007,5.527950310559006,Medium,1
1504,45,1022.1,20.5,82.0,78.0,1.1,70.0,21.9,3.3000000000000007,4.315789473684211,Medium,0
1505,46,1023.8,18.5,91.0,89.0,1.7,40.0,9.5,2.9000000000000004,5.449101796407186,Low,0
1506,47,1013.0,21.3,79.0,86.0,0.0,70.0,30.6,4.199999999999999,4.247311827956989,Medium,1
1507,48,1022.5,19.0,95.0,95.0,0.0,60.0,39.7,2.1000000000000014,5.337078651685393,Medium,1
1508,49,1013.4,20.3,79.0,88.0,0.1,20.0,9.1,2.900000000000002,4.3646408839779,Low,1
1509,50,1017.8,17.4,86.0,79.0,0.1,60.0,12.5,2.3999999999999986,5.375,Low,1
1510,51,1016.5,17.4,87.0,100.0,0.0,20.0,39.7,2.099999999999998,5.240963855421686,Medium,1
1511,52,1013.3,17.1,94.0,100.0,0.0,60.0,35.1,1.200000000000001,5.662650602409638,Medium,1
1512,53,1019.9,21.3,81.0,84.0,0.5,50.0,20.0,2.900000000000002,4.153846153846154,Low,1
1513,54,1016.0,22.1,92.0,86.0,0.0,50.0,14.0,3.1000000000000014,4.509803921568627,Low,1
1514,55,1025.9,18.6,78.0,88.0,0.0,40.0,24.4,3.0000000000000018,4.698795180722891,Medium,0
1515,56,1014.8,21.2,86.0,83.0,1.6,50.0,21.9,2.0,4.134615384615384,Medium,1
1516,57,1012.2,18.5,94.0,88.0,0.2,100.0,23.5,3.0999999999999996,5.340909090909091,Medium,1
1517,58,1012.2,19.4,87.0,87.0,2.3,50.0,28.4,3.799999999999999,5.028901734104046,Medium,1
1518,59,1018.1,20.4,97.0,99.0,1.6,80.0,19.2,4.799999999999999,5.511363636363636,Low,1
1519,60,1020.9,17.3,76.0,83.0,0.0,50.0,29.7,2.1000000000000014,4.662576687116564,Medium,1
1520,61,1022.5,15.5,92.0,95.0,0.0,20.0,26.5,3.1999999999999993,6.133333333333334,Medium,0
1521,62,1022.3,15.5,92.0,95.0,0.0,20.0,25.0,3.8000000000000007,6.133333333333334,Medium,1
1522,63,1013.9,23.1,77.0,88.0,0.0,70.0,32.5,3.0,3.5813953488372094,Medium,1
1523,64,1022.9,20.9,98.0,91.0,0.0,20.0,27.1,6.899999999999999,5.414364640883978,Medium,1
1524,65,1020.4,19.2,75.0,91.0,0.0,60.0,26.2,2.099999999999998,4.143646408839778,Medium,1
1525,66,1023.5,15.9,65.0,83.0,0.0,20.0,17.5,5.800000000000001,4.333333333333333,Low,1
1526,67,1014.8,21.3,90.0,82.0,2.5,20.0,21.6,3.6999999999999993,4.522613065326634,Medium,1
1527,68,1014.5,16.3,92.0,99.0,0.0,70.0,34.0,1.700000000000001,6.0130718954248366,Medium,1
1528,69,1023.8,17.2,69.0,22.0,9.0,20.0,12.5,5.5,4.6,Low,0
1529,70,1020.3,18.5,60.0,38.0,9.3,60.0,9.1,0.8000000000000007,3.125,Low,0
1530,71,1017.4,25.2,79.0,81.0,2.5,50.0,16.0,5.300000000000001,3.8349514563106792,Low,1
1531,72,1022.1,22.8,65.0,67.0,2.7,50.0,32.9,6.100000000000001,3.494623655913978,Medium,0
1532,73,1016.4,24.9,79.0,83.0,3.5,70.0,29.8,4.099999999999998,3.5585585585585586,Medium,0
1533,74,1017.1,26.8,79.0,28.0,9.5,70.0,9.1,6.900000000000002,3.623853211009174,Low,0
1534,75,1013.6,26.5,86.0,75.0,6.7,60.0,28.6,7.399999999999999,3.7229437229437226,Medium,0
1535,76,1012.5,26.9,69.0,68.0,7.5,70.0,9.2,9.2,3.066666666666667,Low,0
1536,77,1016.8,25.2,94.0,88.0,0.0,80.0,19.3,3.8999999999999986,4.069264069264069,Low,1
1537,78,1012.5,26.3,93.0,86.0,2.2,80.0,29.6,3.1999999999999993,3.82716049382716,Medium,1
1538,79,1012.5,27.8,86.0,82.0,2.4,70.0,28.0,3.400000000000002,3.372549019607843,Medium,0
1539,80,1011.3,22.2,86.0,89.0,0.1,40.0,37.0,3.5,4.343434343434343,Medium,1
1540,81,1010.5,19.6,95.0,95.0,0.0,70.0,19.0,1.6000000000000014,5.21978021978022,Low,1
1541,82,1010.8,24.3,86.0,77.0,7.3,60.0,9.5,3.900000000000002,4.018691588785047,Low,1
1542,83,1011.5,26.5,91.0,89.0,0.3,70.0,12.1,5.899999999999999,3.939393939393939,Low,1
1543,84,1011.4,24.4,88.0,82.0,0.5,40.0,16.2,3.099999999999998,3.9819004524886874,Low,1
1544,85,1011.2,24.7,92.0,83.0,0.4,120.0,9.1,4.599999999999998,4.299065420560748,Low,1
1545,86,1016.8,26.1,84.0,90.0,0.5,40.0,22.2,4.100000000000001,3.3870967741935485,Medium,1
1546,87,1014.9,27.3,92.0,90.0,4.4,80.0,30.3,4.199999999999999,3.552123552123552,Medium,1
1547,88,1010.1,27.1,90.0,83.0,1.0,190.0,12.1,4.0,3.501945525291829,Low,1
1548,89,1010.6,25.2,95.0,86.0,0.0,50.0,17.3,0.8000000000000007,3.9094650205761314,Low,1
1549,90,1013.0,27.8,90.0,81.0,1.0,70.0,26.4,4.199999999999999,3.5294117647058822,Medium,0
1550,91,1012.5,28.4,91.0,86.0,2.0,70.0,24.2,7.399999999999999,3.8235294117647056,Medium,1
1551,92,1010.2,28.2,90.0,83.0,3.0,210.0,12.1,4.899999999999999,3.5294117647058822,Low,1
1552,93,1011.5,26.2,89.0,88.0,1.2,50.0,21.4,1.8999999999999986,3.5317460317460316,Medium,1
1553,94,1014.6,25.4,96.0,85.0,3.5,80.0,17.2,2.1999999999999993,3.8866396761133606,Low,1
1554,95,1012.5,27.6,86.0,83.0,3.5,40.0,22.5,3.6000000000000014,3.372549019607843,Medium,1
1555,96,1010.1,27.6,94.0,88.0,1.0,40.0,16.9,3.1000000000000014,3.643410852713178,Low,1
1556,97,1013.4,27.7,85.0,88.0,0.6,70.0,9.1,3.1999999999999993,3.294573643410853,Low,1
1557,98,1012.0,28.2,86.0,88.0,1.1,120.0,9.8,3.6999999999999993,3.412698412698413,Low,1
1558,99,1007.8,28.5,87.0,69.0,5.0,70.0,15.1,4.199999999999999,3.320610687022901,Low,0
1559,100,1012.4,25.2,80.0,83.0,3.9,60.0,34.3,3.5,3.463203463203463,Medium,1
1560,101,1014.5,28.2,79.0,81.0,1.2,220.0,15.7,4.5,3.0501930501930503,Low,1
1561,102,1014.5,29.4,82.0,89.0,1.4,280.0,12.7,4.699999999999999,3.059701492537313,Low,1
1562,103,1008.5,30.3,81.0,84.0,1.0,40.0,24.2,4.5,2.988929889298893,Medium,1
1563,104,1010.4,27.7,82.0,84.0,3.2,170.0,26.3,2.8999999999999986,3.1782945736434107,Medium,1
1564,105,1013.0,27.9,91.0,88.0,0.4,100.0,35.1,2.5,3.4339622641509435,Medium,1
1565,106,1009.9,30.8,89.0,88.0,1.0,200.0,16.2,5.699999999999999,3.167259786476868,Low,1
1566,107,1013.3,29.8,90.0,80.0,3.5,240.0,18.4,3.1999999999999993,3.260869565217391,Low,1
1567,108,1009.9,28.6,81.0,85.0,1.2,30.0,26.8,2.8000000000000007,3.0111524163568775,Medium,1
1568,109,1010.5,30.8,81.0,86.0,2.1,90.0,14.3,5.800000000000001,2.882562277580071,Low,1
1569,110,1008.8,27.7,87.0,88.0,0.9,220.0,21.9,2.8999999999999986,3.3720930232558137,Medium,1
1570,111,1010.3,30.1,85.0,79.0,7.8,90.0,22.3,5.900000000000002,3.0575539568345325,Medium,1
1571,112,1012.3,27.4,80.0,70.0,6.4,230.0,16.5,2.5,3.1496062992125986,Low,1
1572,113,1013.4,30.6,76.0,78.0,5.8,80.0,16.9,5.100000000000001,2.753623188405797,Low,1
1573,114,1009.9,27.4,84.0,72.0,6.9,70.0,12.5,3.1999999999999993,3.122676579925651,Low,1
1574,115,1010.5,30.9,89.0,81.0,1.0,230.0,24.4,5.899999999999999,3.248175182481752,Medium,1
1575,116,1009.9,28.5,87.0,71.0,6.6,20.0,18.0,3.6000000000000014,3.246268656716418,Low,1
1576,117,1013.0,29.0,88.0,88.0,6.1,60.0,33.5,4.100000000000001,3.271375464684015,Medium,1
1577,118,1008.9,30.1,89.0,88.0,0.3,110.0,9.4,4.100000000000001,3.1785714285714284,Low,1
1578,119,1012.1,26.7,85.0,81.0,2.5,70.0,39.5,3.3000000000000007,3.4412955465587047,Medium,1
1579,120,1011.6,29.2,91.0,88.0,0.1,80.0,18.4,4.399999999999999,3.486590038314176,Low,1
1580,121,1006.8,29.5,89.0,86.0,1.6,220.0,9.2,3.6999999999999993,3.308550185873606,Low,1
1581,122,1006.3,30.8,89.0,82.0,2.1,190.0,15.3,4.199999999999999,3.1899641577060933,Low,1
1582,123,1006.4,30.3,94.0,88.0,0.3,230.0,20.9,3.5,3.2867132867132867,Medium,1
1583,124,1012.4,30.4,82.0,61.0,5.0,80.0,9.1,5.899999999999999,3.059701492537313,Low,1
1584,125,1011.2,28.0,86.0,82.0,1.1,80.0,9.1,4.0,3.3858267716535435,Low,1
1585,126,1006.7,27.8,89.0,87.0,1.8,200.0,20.8,3.6999999999999993,3.545816733067729,Medium,1
1586,127,1008.8,30.7,84.0,87.0,2.4,190.0,21.9,6.699999999999999,3.0545454545454547,Medium,1
1587,128,1009.8,28.4,77.0,78.0,3.3,70.0,31.9,2.5,2.9389312977099236,Medium,1
1588,129,1007.2,30.7,84.0,77.0,2.4,150.0,12.0,4.300000000000001,2.896551724137931,Low,1
1589,130,1008.3,32.0,84.0,75.0,6.7,20.0,9.1,7.100000000000001,2.926829268292683,Low,1
1590,131,1012.2,31.9,75.0,72.0,8.4,180.0,9.1,3.599999999999998,2.508361204013378,Low,1
1591,132,1009.6,32.5,89.0,89.0,3.2,220.0,17.2,5.0,3.0067567567567566,Low,1
1592,133,1008.1,33.0,79.0,78.0,7.7,230.0,26.8,4.899999999999999,2.6245847176079735,Medium,1
1593,134,1008.1,31.6,89.0,88.0,6.0,230.0,25.0,5.200000000000003,3.2720588235294117,Medium,1
1594,135,1008.0,33.2,87.0,83.0,5.0,50.0,38.3,6.0000000000000036,2.8903654485049834,Medium,1
