cloud,sunshine,maxtemp cloud,humidity,sunshine windspeed,sunshine winddirection,id sunshine,day sunshine,day,id,cloud temp_diff,temp_diff,maxtemp,winddirection,rainfall
85.0,2.2,2652.0,83.0,87.34000000000002,528.0,2941.4,534.6,243.0,1337.0,382.5,4.5,31.2,240.0,1
83.0,2.0,2573.0,76.0,68.0,440.0,2676.0,488.0,244.0,1338.0,431.6,5.199999999999999,31.0,220.0,1
88.0,1.6,2789.6,79.0,35.2,112.0,2142.4,392.0,245.0,1339.0,510.4000000000001,5.800000000000001,31.7,70.0,1
43.0,7.2,1320.1,75.0,180.72000000000003,648.0,9648.0,1771.2,246.0,1340.0,202.09999999999997,4.699999999999999,30.7,90.0,0
78.0,2.0,2418.0,75.0,72.0,400.0,2682.0,494.0,247.0,1341.0,319.8000000000001,4.100000000000001,31.0,200.0,1
73.0,7.9,2314.1,79.0,233.84000000000003,1738.0,10601.8,1959.2,248.0,1342.0,401.5,5.5,31.7,220.0,0
81.0,3.5,2511.0,87.0,121.79999999999998,770.0,4700.5,871.5,249.0,1343.0,396.89999999999986,4.899999999999999,31.0,220.0,1
81.0,2.1,2494.8,83.0,52.71000000000001,294.0,2822.4,525.0,250.0,1344.0,380.69999999999993,4.699999999999999,30.8,140.0,1
54.0,6.0,1711.8,75.0,54.599999999999994,120.0,8070.0,1506.0,251.0,1345.0,259.20000000000005,4.800000000000001,31.7,20.0,0
27.0,10.6,885.5999999999999,74.0,131.44,2332.0,14267.6,1600.6,151.0,1346.0,156.5999999999999,5.799999999999997,32.8,220.0,0
60.0,10.2,1890.0,77.0,213.18,204.0,13739.4,2580.6,253.0,1347.0,246.00000000000009,4.100000000000001,31.5,20.0,0
77.0,1.8,2263.7999999999997,84.0,62.63999999999999,144.0,2426.4,457.2,254.0,1348.0,277.1999999999998,3.599999999999998,29.4,80.0,1
81.0,4.7,2551.5,87.0,59.22,940.0,6340.3,1198.5,255.0,1349.0,396.89999999999986,4.899999999999999,31.5,200.0,1
60.0,11.1,1854.0,84.0,143.19,1554.0,14985.0,2841.6,256.0,1350.0,341.99999999999994,5.699999999999999,30.9,140.0,0
84.0,1.0,2604.0,81.0,50.6,210.0,1351.0,257.0,257.0,1351.0,352.79999999999995,4.199999999999999,31.0,210.0,1
89.0,1.1,2839.1,81.0,26.4,110.0,1487.2,89.10000000000001,81.0,1352.0,542.8999999999999,6.099999999999998,31.9,100.0,1
51.0,6.1,1519.8,80.0,48.19,1342.0,8253.3,1579.9,259.0,1353.0,275.4000000000001,5.400000000000002,29.8,220.0,1
84.0,2.0,2360.4,79.0,101.2,20.0,2708.0,520.0,260.0,1354.0,235.20000000000005,2.8000000000000007,28.1,10.0,1
47.0,8.4,1334.8,79.0,66.36,2016.0,11382.0,2192.4,261.0,1355.0,192.6999999999999,4.099999999999998,28.4,240.0,0
88.0,4.5,2613.6,82.0,61.65,180.0,6102.0,1179.0,262.0,1356.0,466.4000000000001,5.300000000000001,29.7,40.0,1
91.0,2.3,2502.5,92.0,53.59,529.0,3121.1,604.9,263.0,1357.0,273.0,3.0,27.5,230.0,1
72.0,11.1,2167.2000000000003,74.0,204.24,666.0,15073.8,2930.4,264.0,1358.0,288.0,4.0,30.1,60.0,0
47.0,9.1,1499.3,79.0,392.21,364.0,12366.9,2411.5,265.0,1359.0,263.1999999999999,5.599999999999998,31.9,40.0,0
88.0,0.0,2164.8,91.0,0.0,0.0,0.0,0.0,266.0,1360.0,316.8000000000001,3.6000000000000014,24.6,70.0,1
61.0,6.5,1793.4,61.0,255.45,1300.0,8846.5,1735.5,267.0,1361.0,298.8999999999999,4.899999999999999,29.4,200.0,1
61.0,3.9,1903.2,78.0,132.6,273.0,5311.8,1045.2,268.0,1362.0,396.5,6.5,31.2,70.0,0
74.0,3.2,2175.6,79.0,153.60000000000002,224.0,4361.6,860.8000000000001,269.0,1363.0,444.0,6.0,29.4,70.0,1
88.0,0.0,2032.8,78.0,0.0,0.0,0.0,0.0,270.0,1364.0,228.80000000000013,2.6000000000000014,23.1,70.0,1
78.0,4.2,2472.6,84.0,49.14,420.0,5733.0,1138.2,271.0,1365.0,499.1999999999999,6.399999999999999,31.7,100.0,1
51.0,8.6,1484.1,65.0,337.97999999999996,688.0,11747.6,2339.2,272.0,1366.0,158.10000000000008,3.1000000000000014,29.1,80.0,0
56.0,6.0,1500.8,77.0,226.2,480.0,8202.0,1584.0,264.0,1367.0,201.60000000000008,3.6000000000000014,26.8,80.0,1
49.0,6.4,1391.6,74.0,140.16,64.0,8755.2,1753.6,274.0,1368.0,298.8999999999999,6.099999999999998,28.4,10.0,0
88.0,8.2,2428.8,62.0,323.9,1886.0,11225.8,2255.0,275.0,1369.0,272.8000000000001,3.1000000000000014,27.6,230.0,1
68.0,10.1,1808.8,75.0,337.34,707.0,13837.0,2787.6,276.0,1370.0,183.6000000000002,2.700000000000003,26.6,70.0,1
17.0,10.2,496.4,67.0,160.14,714.0,13984.2,2825.3999999999996,277.0,1371.0,103.69999999999996,6.099999999999998,29.2,70.0,0
47.0,9.4,1325.4,76.0,178.6,846.0,12896.8,2613.2000000000003,278.0,1372.0,253.79999999999993,5.399999999999999,28.2,90.0,1
32.0,10.6,931.2,70.0,104.94,106.0,14553.8,784.4,74.0,1373.0,192.0,6.0,29.1,10.0,0
88.0,0.6,1997.6,79.0,11.16,30.0,824.4,168.0,280.0,1374.0,299.1999999999999,3.3999999999999986,22.7,50.0,1
85.0,2.5,2337.5,76.0,81.0,175.0,3437.5,702.5,281.0,1375.0,425.0,5.0,27.5,70.0,1
86.0,2.2,2029.6,76.0,42.24,132.0,3027.2000000000003,620.4000000000001,282.0,1376.0,344.0,4.0,23.6,60.0,1
81.0,2.3,2235.6,79.0,48.989999999999995,161.0,3167.1,650.9,283.0,1377.0,251.1000000000001,3.1000000000000014,27.6,70.0,1
49.0,9.3,1347.5,73.0,203.67,93.0,12815.4,2641.2000000000003,284.0,1378.0,254.79999999999995,5.199999999999999,27.5,10.0,0
80.0,3.2,2376.0,82.0,68.16000000000001,224.0,4412.8,912.0,285.0,1379.0,415.99999999999994,5.199999999999999,29.7,70.0,1
44.0,10.2,1324.4,70.0,96.9,204.0,14075.999999999998,71.39999999999999,7.0,1380.0,299.20000000000005,6.800000000000001,30.1,20.0,0
49.0,6.5,1239.7,76.0,154.04999999999998,325.0,8976.5,1865.5,287.0,1381.0,205.79999999999995,4.199999999999999,25.3,50.0,0
83.0,3.4,2149.7,82.0,69.7,68.0,4698.8,193.8,57.0,1382.0,481.39999999999975,5.799999999999997,25.9,20.0,1
83.0,3.0,2357.2,82.0,73.19999999999999,240.0,4149.0,867.0,289.0,1383.0,240.69999999999987,2.8999999999999986,28.4,80.0,0
69.0,6.4,1752.6,70.0,184.32,320.0,8857.6,1856.0,290.0,1384.0,269.0999999999999,3.8999999999999986,25.4,50.0,0
77.0,2.4,2040.5,78.0,41.279999999999994,168.0,3324.0,698.4,291.0,1385.0,177.10000000000005,2.3000000000000007,26.5,70.0,1
70.0,6.3,2044.0,84.0,86.30999999999999,504.0,8731.8,1839.6,292.0,1386.0,406.00000000000006,5.800000000000001,29.2,80.0,0
84.0,4.6,2200.7999999999997,79.0,100.73999999999998,184.0,6380.2,1347.8,293.0,1387.0,302.3999999999998,3.599999999999998,26.2,40.0,1
61.0,7.6,1653.1,78.0,104.12,608.0,10548.8,570.0,75.0,1388.0,158.60000000000008,2.6000000000000014,27.1,80.0,0
68.0,9.2,2087.6,75.0,155.47999999999996,644.0,12778.8,2714.0,295.0,1389.0,408.0,6.0,30.7,70.0,1
72.0,8.5,1893.6,70.0,304.29999999999995,425.0,11815.0,2516.0,296.0,1390.0,352.8000000000002,4.900000000000002,26.3,50.0,0
81.0,2.7,2284.2,89.0,77.22000000000001,216.0,3755.7,801.9000000000001,297.0,1391.0,453.59999999999985,5.599999999999998,28.2,80.0,1
83.0,2.6,2398.7,86.0,116.22,182.0,3619.2,774.8000000000001,298.0,1392.0,464.79999999999984,5.599999999999998,28.9,70.0,1
88.0,0.3,2472.8,87.0,6.869999999999999,24.0,417.9,89.7,299.0,1393.0,413.60000000000025,4.700000000000003,28.1,80.0,1
85.0,0.5,2516.0,90.0,12.45,35.0,697.0,150.0,300.0,1394.0,493.00000000000006,5.800000000000001,29.6,70.0,1
74.0,3.1,1946.2,91.0,117.8,217.0,4324.5,24.8,8.0,1395.0,222.0,3.0,26.3,70.0,0
88.0,0.3,2587.2,79.0,2.85,21.0,418.8,90.6,302.0,1396.0,580.7999999999998,6.599999999999998,29.4,70.0,0
83.0,0.1,2216.1,84.0,0.8900000000000001,7.0,139.70000000000002,30.3,303.0,1397.0,257.29999999999984,3.099999999999998,26.7,70.0,1
84.0,2.4,2394.0,79.0,45.6,192.0,3355.2,729.6,304.0,1398.0,344.4000000000001,4.100000000000001,28.5,80.0,1
61.0,7.0,1622.6,87.0,114.79999999999998,280.0,9793.0,2135.0,305.0,1399.0,262.30000000000007,4.300000000000001,26.6,40.0,1
83.0,3.5,2357.2,79.0,144.54999999999998,280.0,4900.0,931.0,266.0,1400.0,390.1,4.699999999999999,28.4,80.0,1
83.0,7.6,2274.2,81.0,165.68,608.0,10647.6,2333.2,307.0,1401.0,215.7999999999998,2.599999999999998,27.4,80.0,1
49.0,9.5,1347.5,76.0,80.75,380.0,13319.0,2926.0,308.0,1402.0,215.5999999999999,4.399999999999999,27.5,40.0,1
83.0,6.9,2216.1,81.0,114.54000000000002,276.0,9680.7,524.4,76.0,1403.0,365.1999999999999,4.399999999999999,26.7,40.0,1
88.0,0.0,1874.4,91.0,0.0,0.0,0.0,0.0,22.0,1404.0,70.40000000000006,0.8000000000000007,21.3,70.0,1
78.0,0.0,1661.4,91.0,0.0,0.0,0.0,0.0,311.0,1405.0,93.59999999999994,1.1999999999999993,21.3,70.0,1
88.0,0.0,1848.0,91.0,0.0,0.0,0.0,0.0,135.0,1406.0,140.80000000000013,1.6000000000000014,21.0,20.0,1
87.0,6.5,1827.0,78.0,138.45000000000002,325.0,9145.5,721.5,111.0,1407.0,165.29999999999987,1.8999999999999984,21.0,50.0,1
88.0,0.0,1795.1999999999998,79.0,0.0,0.0,0.0,0.0,314.0,1408.0,264.0,3.0,20.4,40.0,0
84.0,0.0,1839.6,79.0,0.0,0.0,0.0,0.0,112.0,1409.0,126.0,1.5,21.9,50.0,1
46.0,7.7,1117.8,78.0,70.07,308.0,10857.0,2433.2000000000003,316.0,1410.0,234.60000000000008,5.100000000000001,24.3,40.0,1
89.0,0.6,1869.0,79.0,7.619999999999999,24.0,846.6,190.2,317.0,1411.0,436.09999999999985,4.899999999999999,21.0,40.0,1
93.0,0.0,2306.4,91.0,0.0,0.0,0.0,0.0,318.0,1412.0,381.3000000000001,4.100000000000001,24.8,40.0,1
89.0,2.3,2456.4,75.0,58.65,161.0,3249.8999999999996,733.6999999999999,319.0,1413.0,462.80000000000024,5.200000000000003,27.6,70.0,1
88.0,0.0,2428.8,75.0,0.0,0.0,0.0,0.0,267.0,1414.0,290.4000000000001,3.3000000000000007,27.6,10.0,1
67.0,5.0,1474.0,74.0,166.0,50.0,7075.0,1605.0,321.0,1415.0,435.5,6.5,22.0,10.0,1
90.0,0.0,1674.0000000000002,75.0,0.0,0.0,0.0,0.0,99.0,1416.0,153.00000000000026,1.7000000000000028,18.6,60.0,1
95.0,0.0,1833.5,78.0,0.0,0.0,0.0,0.0,323.0,1417.0,303.99999999999994,3.1999999999999993,19.3,60.0,1
88.0,0.0,1768.8000000000002,93.0,0.0,0.0,0.0,0.0,324.0,1418.0,184.80000000000013,2.1000000000000014,20.1,25.0,1
56.0,0.6,1187.2,75.0,6.119999999999999,6.0,851.4,195.0,325.0,1419.0,274.3999999999999,4.899999999999999,21.2,10.0,1
95.0,1.2,2318.0,83.0,18.6,84.0,1704.0,10.8,9.0,1420.0,570.0,6.0,24.4,70.0,1
86.0,3.5,2236.0,62.0,50.75,210.0,4973.5,1144.5,327.0,1421.0,722.3999999999999,8.399999999999999,26.0,60.0,1
95.0,0.0,1881.0,71.0,0.0,0.0,0.0,0.0,328.0,1422.0,247.00000000000017,2.6000000000000014,19.8,70.0,1
88.0,0.0,1619.1999999999998,78.0,0.0,0.0,0.0,0.0,329.0,1423.0,263.99999999999983,2.9999999999999982,18.4,20.0,1
72.0,7.7,1504.8,74.0,182.49,154.0,10964.8,2541.0,330.0,1424.0,417.5999999999999,5.799999999999999,20.9,20.0,0
45.0,6.5,958.5,75.0,198.25,260.0,9262.5,2151.5,331.0,1425.0,162.00000000000006,3.6000000000000014,21.3,40.0,0
92.0,0.0,1490.4,90.0,0.0,0.0,0.0,0.0,332.0,1426.0,147.19999999999996,1.5999999999999996,16.2,70.0,1
92.0,0.0,1922.8,95.0,0.0,0.0,0.0,0.0,333.0,1427.0,303.59999999999974,3.299999999999997,20.9,60.0,1
88.0,0.0,1513.6,79.0,0.0,0.0,0.0,0.0,116.0,1428.0,176.0,2.0,17.2,70.0,1
87.0,0.4,1853.1,91.0,9.76,20.0,571.6,134.0,335.0,1429.0,165.30000000000018,1.900000000000002,21.3,50.0,1
88.0,0.1,1443.1999999999998,86.0,1.09,5.0,143.0,10.2,102.0,1430.0,96.7999999999998,1.099999999999998,16.4,50.0,1
94.0,0.0,1569.8,79.0,0.0,0.0,0.0,0.0,337.0,1431.0,235.0,2.5,16.7,40.0,1
88.0,0.0,1619.1999999999998,79.0,0.0,0.0,0.0,0.0,338.0,1432.0,334.3999999999999,3.799999999999999,18.4,60.0,1
86.0,0.6,1599.6,79.0,17.82,12.0,859.8,203.4,339.0,1433.0,266.60000000000014,3.1000000000000014,18.6,20.0,1
92.0,0.0,1610.0,85.0,0.0,0.0,0.0,0.0,340.0,1434.0,193.19999999999996,2.0999999999999996,17.5,70.0,1
90.0,1.0,1565.9999999999998,75.0,25.0,20.0,1435.0,341.0,341.0,1435.0,152.99999999999994,1.6999999999999993,17.4,20.0,1
88.0,0.0,1830.4,67.0,0.0,0.0,0.0,0.0,342.0,1436.0,404.8000000000001,4.600000000000001,20.8,40.0,1
87.0,2.0,1496.4,75.0,41.6,40.0,2874.0,686.0,343.0,1437.0,339.2999999999999,3.8999999999999986,17.2,20.0,1
88.0,0.1,1513.6,90.0,2.74,5.0,143.8,13.3,133.0,1438.0,387.1999999999999,4.399999999999999,17.2,50.0,1
79.0,1.7,1706.4,74.0,36.21,68.0,2446.2999999999997,154.7,91.0,1439.0,134.30000000000024,1.7000000000000028,21.6,40.0,1
72.0,7.0,1432.8,67.0,133.0,210.0,10080.0,2422.0,346.0,1440.0,518.4,7.199999999999999,19.9,30.0,0
88.0,0.0,1531.1999999999998,89.0,0.0,0.0,0.0,0.0,347.0,1441.0,96.7999999999998,1.099999999999998,17.4,40.0,1
91.0,1.0,1574.3,90.0,39.5,60.0,1442.0,348.0,348.0,1442.0,154.7000000000001,1.700000000000001,17.3,60.0,1
91.0,0.0,1619.8,76.0,0.0,0.0,0.0,0.0,349.0,1443.0,227.5,2.5,17.8,20.0,0
82.0,0.1,1771.2,92.0,2.39,5.0,144.4,35.0,350.0,1444.0,393.6000000000001,4.800000000000001,21.6,50.0,1
88.0,0.0,1522.4,84.0,0.0,0.0,0.0,0.0,15.0,1445.0,211.20000000000005,2.4000000000000004,17.3,30.0,1
86.0,0.6,1780.2,67.0,19.8,42.0,867.6,211.2,352.0,1446.0,309.5999999999998,3.599999999999998,20.7,70.0,1
82.0,2.4,1689.2,75.0,59.75999999999999,48.0,3472.7999999999997,847.1999999999999,353.0,1447.0,278.8000000000002,3.400000000000002,20.6,20.0,0
84.0,0.0,1730.4,75.0,0.0,0.0,0.0,0.0,354.0,1448.0,294.0,3.5,20.6,40.0,1
83.0,2.3,1975.4,86.0,56.11999999999999,184.0,3332.7,816.4999999999999,355.0,1449.0,348.59999999999997,4.199999999999999,23.8,80.0,1
88.0,0.0,1856.8,75.0,0.0,0.0,0.0,0.0,356.0,1450.0,325.60000000000025,3.700000000000003,21.1,50.0,1
88.0,0.0,1900.8,77.0,0.0,0.0,0.0,0.0,357.0,1451.0,457.60000000000025,5.200000000000003,21.6,50.0,1
88.0,0.0,1812.8,75.0,0.0,0.0,0.0,0.0,140.0,1452.0,545.6000000000001,6.200000000000001,20.6,20.0,1
91.0,0.0,1719.9,88.0,0.0,0.0,0.0,0.0,82.0,1453.0,218.39999999999984,2.3999999999999986,18.9,20.0,1
95.0,0.0,1795.4999999999998,96.0,0.0,0.0,0.0,0.0,360.0,1454.0,190.0,2.0,18.9,50.0,1
96.0,0.0,1564.8000000000002,91.0,0.0,0.0,0.0,0.0,361.0,1455.0,38.400000000000034,0.4000000000000003,16.3,70.0,1
94.0,0.0,1776.6,79.0,0.0,0.0,0.0,0.0,362.0,1456.0,338.3999999999998,3.599999999999998,18.9,70.0,1
81.0,2.2,1798.2,79.0,62.92000000000001,154.0,3205.4,316.8,144.0,1457.0,251.09999999999985,3.099999999999998,22.2,70.0,1
95.0,0.0,1776.5,97.0,0.0,0.0,0.0,0.0,17.0,1458.0,161.49999999999994,1.6999999999999993,18.7,50.0,1
97.0,0.0,2046.7,94.0,0.0,0.0,0.0,0.0,78.0,1459.0,388.0,4.0,21.1,30.0,1
100.0,0.0,1930.0,95.0,0.0,0.0,0.0,0.0,1.0,1460.0,200.0,2.0,19.3,70.0,1
95.0,0.0,2080.5,85.0,0.0,0.0,0.0,0.0,2.0,1461.0,436.9999999999998,4.599999999999998,21.9,60.0,1
91.0,0.0,1901.9,87.0,0.0,0.0,0.0,0.0,3.0,1462.0,182.0,2.0,20.9,70.0,1
56.0,3.3,1181.6,75.0,166.98,198.0,4827.9,13.2,4.0,1463.0,252.0,4.5,21.1,60.0,0
95.0,0.1,1026.0,61.0,2.4000000000000004,2.0,146.4,0.5,5.0,1464.0,256.5000000000001,2.700000000000001,10.8,20.0,1
100.0,0.0,1510.0,93.0,0.0,0.0,0.0,0.0,6.0,1465.0,529.9999999999999,5.299999999999999,15.1,40.0,1
92.0,0.0,956.8,77.0,0.0,0.0,0.0,0.0,7.0,1466.0,211.60000000000008,2.3000000000000007,10.4,60.0,1
99.0,0.0,1722.6,97.0,0.0,0.0,0.0,0.0,8.0,1467.0,752.3999999999997,7.599999999999998,17.4,50.0,1
96.0,0.0,1046.4,79.0,0.0,0.0,0.0,0.0,9.0,1468.0,374.4,3.9,10.9,70.0,1
61.0,10.1,921.1,70.0,275.73,202.0,14836.9,101.0,10.0,1469.0,335.5,5.5,15.1,20.0,0
88.0,0.1,1284.8,92.0,5.0600000000000005,7.0,147.0,1.1,11.0,1470.0,404.7999999999999,4.6,14.6,70.0,1
88.0,0.2,1434.4,66.0,4.68,4.0,294.2,2.4000000000000004,12.0,1471.0,528.0,6.0,16.3,20.0,1
55.0,2.4,1001.0,69.0,121.44,144.0,3532.7999999999997,31.2,13.0,1472.0,153.99999999999994,2.799999999999999,18.2,60.0,0
93.0,0.0,1720.5,91.0,0.0,0.0,0.0,0.0,14.0,1473.0,353.4000000000001,3.8000000000000007,18.5,20.0,1
81.0,0.0,1417.5,59.0,0.0,0.0,0.0,0.0,15.0,1474.0,494.1,6.1,17.5,20.0,1
22.0,9.2,336.6,72.0,411.24,184.0,13569.999999999998,147.2,16.0,1475.0,103.40000000000002,4.700000000000001,15.3,20.0,0
60.0,10.2,972.0,77.0,309.06,204.0,15055.2,173.39999999999998,17.0,1476.0,336.0,5.6,16.2,20.0,0
91.0,0.0,1392.3,63.0,0.0,0.0,0.0,0.0,18.0,1477.0,482.30000000000007,5.300000000000001,15.3,20.0,1
44.0,9.9,866.8,67.0,202.95,198.0,14632.2,188.1,19.0,1478.0,220.0,5.0,19.7,20.0,0
20.0,9.1,250.0,72.0,303.94,182.0,13458.9,182.0,20.0,1479.0,73.99999999999999,3.6999999999999993,12.5,20.0,0
85.0,1.9,1130.5,89.0,18.81,38.0,2812.0,39.9,21.0,1480.0,144.50000000000009,1.700000000000001,13.3,20.0,1
40.0,10.0,872.0,72.0,146.0,400.0,14810.0,220.0,22.0,1481.0,212.00000000000003,5.300000000000001,21.8,40.0,0
87.0,0.3,1339.8,95.0,3.72,15.0,444.6,6.8999999999999995,23.0,1482.0,174.0,2.0,15.4,50.0,1
88.0,0.0,2032.8,97.0,0.0,0.0,0.0,0.0,24.0,1483.0,211.2000000000002,2.400000000000002,23.1,50.0,1
88.0,0.5,1724.8000000000002,85.0,10.8,10.0,742.0,12.5,25.0,1484.0,149.60000000000025,1.7000000000000028,19.6,20.0,1
95.0,0.0,1767.0000000000002,95.0,0.0,0.0,0.0,0.0,26.0,1485.0,161.50000000000028,1.7000000000000028,18.6,60.0,1
20.0,10.1,506.0,72.0,153.51999999999998,404.0,15008.6,272.7,27.0,1486.0,98.00000000000004,4.900000000000002,25.3,40.0,0
19.0,9.2,414.2,62.0,240.12,184.0,13680.4,257.59999999999997,28.0,1487.0,114.0,6.0,21.8,20.0,0
96.0,0.0,1689.6,90.0,0.0,0.0,0.0,0.0,29.0,1488.0,307.2000000000001,3.200000000000001,17.6,40.0,1
91.0,2.4,1574.3,64.0,43.2,168.0,3573.6,72.0,30.0,1489.0,364.0,4.0,17.3,70.0,0
83.0,2.0,1734.6999999999998,73.0,29.6,140.0,2980.0,62.0,31.0,1490.0,124.5,1.5,20.9,70.0,0
78.0,1.2,1934.4,75.0,26.76,18.0,1789.2,38.4,32.0,1491.0,585.0,7.5,24.8,15.0,1
45.0,9.5,1053.0,76.0,377.15,760.0,14174.0,313.5,33.0,1492.0,116.9999999999999,2.599999999999998,23.4,80.0,1
88.0,0.0,1513.6,89.0,0.0,0.0,0.0,0.0,34.0,1493.0,281.5999999999999,3.1999999999999993,17.2,60.0,1
40.0,9.2,672.0,72.0,147.2,184.0,13744.8,322.0,35.0,1494.0,248.00000000000009,6.200000000000001,16.8,20.0,0
48.0,9.5,1128.0,75.0,201.4,380.0,14202.5,342.0,36.0,1495.0,148.80000000000007,3.1000000000000014,23.5,40.0,0
46.0,5.0,795.8000000000001,79.0,197.5,350.0,7480.0,185.0,37.0,1496.0,124.20000000000005,2.700000000000001,17.3,70.0,1
35.0,9.8,742.0,74.0,182.28000000000003,294.0,14670.6,372.4,38.0,1497.0,140.0,4.0,21.2,30.0,0
49.0,9.1,921.2,76.0,274.82,182.0,13631.8,354.9,39.0,1498.0,245.0,5.0,18.8,20.0,0
90.0,0.0,1485.0,92.0,0.0,0.0,0.0,0.0,40.0,1499.0,306.00000000000006,3.4000000000000004,16.5,20.0,1
90.0,0.2,1863.0,78.0,8.76,14.0,300.0,8.200000000000001,41.0,1500.0,278.99999999999983,3.099999999999998,20.7,70.0,1
76.0,3.5,1922.8,89.0,55.3,140.0,5253.5,147.0,42.0,1501.0,471.19999999999993,6.199999999999999,25.3,40.0,0
46.0,9.8,869.4,75.0,240.1,196.0,14719.6,421.4,43.0,1502.0,193.19999999999996,4.199999999999999,18.9,20.0,0
91.0,0.0,1556.1,89.0,0.0,0.0,0.0,0.0,44.0,1503.0,163.80000000000007,1.8000000000000007,17.1,60.0,1
78.0,1.1,1599.0,82.0,24.09,77.0,1654.4,49.50000000000001,45.0,1504.0,257.40000000000003,3.3000000000000007,20.5,70.0,0
89.0,1.7,1646.5,91.0,16.15,68.0,2558.5,78.2,46.0,1505.0,258.1,2.9000000000000004,18.5,40.0,0
86.0,0.0,1831.8,79.0,0.0,0.0,0.0,0.0,47.0,1506.0,361.19999999999993,4.199999999999999,21.3,70.0,1
95.0,0.0,1805.0,95.0,0.0,0.0,0.0,0.0,48.0,1507.0,199.50000000000017,2.1000000000000014,19.0,60.0,1
88.0,0.1,1786.4,79.0,0.8900000000000001,2.0,150.8,4.9,49.0,1508.0,255.2000000000002,2.900000000000002,20.3,20.0,1
79.0,0.1,1374.6,86.0,1.25,6.0,150.9,5.0,50.0,1509.0,189.59999999999988,2.3999999999999986,17.4,60.0,1
100.0,0.0,1739.9999999999998,87.0,0.0,0.0,0.0,0.0,51.0,1510.0,209.99999999999977,2.099999999999998,17.4,20.0,1
100.0,0.0,1710.0000000000002,94.0,0.0,0.0,0.0,0.0,52.0,1511.0,120.00000000000011,1.200000000000001,17.1,60.0,1
84.0,0.5,1789.2,81.0,10.0,25.0,756.0,26.5,53.0,1512.0,243.6000000000002,2.900000000000002,21.3,50.0,1
86.0,0.0,1900.6,92.0,0.0,0.0,0.0,0.0,54.0,1513.0,266.60000000000014,3.1000000000000014,22.1,50.0,1
88.0,0.0,1636.8000000000002,78.0,0.0,0.0,0.0,0.0,55.0,1514.0,264.00000000000017,3.0000000000000018,18.6,40.0,0
83.0,1.6,1759.6,86.0,35.04,80.0,2424.0,89.60000000000001,56.0,1515.0,166.0,2.0,21.2,50.0,1
88.0,0.2,1628.0,94.0,4.7,20.0,303.2,11.4,57.0,1516.0,272.79999999999995,3.0999999999999996,18.5,100.0,1
87.0,2.3,1687.8,87.0,65.32,115.0,3489.1,133.39999999999998,58.0,1517.0,330.5999999999999,3.799999999999999,19.4,50.0,1
99.0,1.6,2019.6,97.0,30.72,128.0,2428.8,94.4,59.0,1518.0,475.1999999999999,4.799999999999999,20.4,80.0,1
83.0,0.0,1435.9,76.0,0.0,0.0,0.0,0.0,60.0,1519.0,174.30000000000013,2.1000000000000014,17.3,50.0,1
95.0,0.0,1472.5,92.0,0.0,0.0,0.0,0.0,61.0,1520.0,303.99999999999994,3.1999999999999993,15.5,20.0,0
95.0,0.0,1472.5,92.0,0.0,0.0,0.0,0.0,62.0,1521.0,361.00000000000006,3.8000000000000007,15.5,20.0,1
88.0,0.0,2032.8,77.0,0.0,0.0,0.0,0.0,63.0,1522.0,264.0,3.0,23.1,70.0,1
91.0,0.0,1901.9,97.0,0.0,0.0,0.0,0.0,64.0,1523.0,627.8999999999999,6.899999999999999,20.9,20.0,1
91.0,0.0,1747.2,75.0,0.0,0.0,0.0,0.0,65.0,1524.0,191.0999999999998,2.099999999999998,19.2,60.0,1
83.0,0.0,1319.7,65.0,0.0,0.0,0.0,0.0,66.0,1525.0,481.4,5.800000000000001,15.9,20.0,1
82.0,2.5,1746.6,90.0,54.0,50.0,3815.0,167.5,67.0,1526.0,303.3999999999999,3.6999999999999993,21.3,20.0,1
99.0,0.0,1613.7,92.0,0.0,0.0,0.0,0.0,68.0,1527.0,168.3000000000001,1.700000000000001,16.3,70.0,1
22.0,9.0,378.4,69.0,112.5,180.0,13752.0,621.0,69.0,1528.0,121.0,5.5,17.2,20.0,0
38.0,9.3,703.0,60.0,79.05000000000001,558.0,14219.7,651.0,70.0,1529.0,30.400000000000027,0.8000000000000007,18.5,60.0,0
81.0,2.5,2041.2,79.0,40.0,125.0,3825.0,177.5,71.0,1530.0,429.30000000000007,5.300000000000001,25.2,50.0,1
67.0,2.7,1527.6,65.0,88.83,135.0,4133.7,194.4,72.0,1531.0,408.7000000000001,6.100000000000001,22.8,50.0,0
83.0,3.5,2066.7,79.0,104.3,245.0,5362.0,255.5,73.0,1532.0,340.29999999999984,4.099999999999998,24.9,70.0,0
28.0,9.5,750.4,79.0,70.3,665.0,14563.5,703.0,74.0,1533.0,193.20000000000005,6.900000000000002,26.8,70.0,0
75.0,6.7,1987.5,86.0,191.62,402.0,10277.8,502.5,75.0,1534.0,554.9999999999999,7.399999999999999,26.5,60.0,0
68.0,7.5,1829.2,69.0,69.0,525.0,11512.5,570.0,76.0,1535.0,625.5999999999999,9.2,26.9,70.0,0
88.0,0.0,2217.6,94.0,0.0,0.0,0.0,0.0,77.0,1536.0,343.1999999999999,3.8999999999999986,25.2,80.0,1
86.0,2.2,2261.8,93.0,65.12,176.0,3381.4,171.60000000000002,78.0,1537.0,275.19999999999993,3.1999999999999993,26.3,80.0,1
